audio_file|text
wavs/ASF001-AS-ST277U9.wav|সাহিত্যৰথী এগৰাকী বটবৃক্ষই নহয় ৰসবৃক্ষও আছিল
wavs/ASF001-AS-ST277U10.wav|সাহিত্যজ্যোতি আৰু মৃদুল কুমাৰ সন্দিকৈ
wavs/ASF001-AS-ST277U11.wav|মানুহে ভোকত থাকিলে পথ ভ্ৰষ্ট হয়েই
wavs/ASF001-AS-ST277U12.wav|এতিয়া হত্যা সন্ত্ৰাস ধন দাবী অপহৰণ আদিতো
wavs/ASF001-AS-ST277U13.wav|থলুৱা সকলক অন্ততঃ কিছু বেপাৰ বাণিজ্যত
wavs/ASF001-AS-ST277U14.wav|এতিয়া জল তেল কয়লা কোনোবিধতেই
wavs/ASF001-AS-ST277U15.wav|যোৱা সদ্য অৱসৰপ্ৰাপ্ত কৰ্মচাৰীক ধনৰ বাবে
wavs/ASF001-AS-ST277U16.wav|কৰ্মশালাখন অনিৰ্দিষ্টকালৰ বাবে
wavs/ASF001-AS-ST277U17.wav|অসমৰ ৰংপুৰ এটুকুৰ ঠাইত সাতদিন একেৰাহে
wavs/ASF001-AS-ST277U18.wav|ৰাজা হিন্দুস্তানী আৰু সাগৰলৈ বহু দূৰ
wavs/ASF001-AS-ST277U19.wav|মানুহৰ হেঁচাত পেটেকা মাৰিম
wavs/ASF001-AS-ST277U20.wav|ৰান্ধনী বুঢ়ীকে লগত লৈ যোৱা যাওক
wavs/ASF001-AS-ST277U21.wav|ওলাই আঁহোতে ভালে কেইজনমানে গম পালেই
wavs/ASF001-AS-ST277U22.wav|ভণীহঁতক চিনিমা দেখাব লাগিল হয়
wavs/ASF001-AS-ST277U23.wav|অনুষ্ঠানটোত কাৰ্বি ভাষাত ফুলমতী তেৰণপী
wavs/ASF001-AS-ST277U24.wav|কমলাবাৰীৰ বুঢ়াভকত সোণাৰাম শৰ্মাই
wavs/ASF001-AS-ST277U25.wav|এটা পষেক পূৰ কৰিবলৈ উলাওলোৱাৰ লগতে
wavs/ASF001-AS-ST277U26.wav|গোলাঘাটত মঞ্চস্থ হল সোণ হৰিণৰ চেঁকুৰ
wavs/ASF001-AS-ST277U27.wav|এক নাট্যৰূপ গোলাঘাটৰ নাট্যকৰ্মী সুব্ৰত কাকতিয়ে
wavs/ASF001-AS-ST277U28.wav|গোলাঘাট এমেচাৰ থিয়েটাৰৰ মঞ্চত
wavs/ASF001-AS-ST277U29.wav|স্বাধীনতা যুঁজাৰু ঘনকান্ত তালুকদাৰৰ প্ৰথম মৃত্যুবাৰ্ষিকীতে
wavs/ASF001-AS-ST277U30.wav|চলি থকা গৌবিন্দমৌৰ আৰু বানাৰসী দেৱী স্মৃতি
wavs/ASF001-AS-ST277U31.wav|ৰাজ্যবাসীৰ মনত ভীতিৰ
wavs/ASF001-AS-ST277U32.wav|মায়াময় ফুটবলৰ যাদুকৰী খেলখনত
wavs/ASF001-AS-ST277U33.wav|পুৱতি নিশালৈকে আজি সুৰা বিপনীৰ পাছফালৰ
wavs/ASF001-AS-ST277U34.wav|আইমাতৃক সবিনয়ে জনাইছে বুলিও গুজৱ ওলাইছে
wavs/ASF001-AS-ST277U35.wav|সন্থাৰ কেন্দ্ৰীয় নেতৃবৰ্গৰ লগতে উপদেষ্টা সমুজ্জ্বল ভট্টাচাৰ্যই
wavs/ASF001-AS-ST277U36.wav|ব্যতিক্ৰম বৰ্ষশ্ৰেষ্ঠ সন্মান শিল্পপতি সুবীৰ ঘোষ
wavs/ASF001-AS-ST277U37.wav|ব্যতিক্ৰম ব্যতিক্ৰমী সন্মান কামাখ্যা চামাৰিয়ালৈ
wavs/ASF001-AS-ST277U38.wav|গুৱাহাটীৰ ভেটাপাৰাস্থিত আৰধনা সংগীত বিদ্যালয়ত
wavs/ASF001-AS-ST277U39.wav|ডাকোৱাল বিদ্যুতকৰ্মীকে ধৰি
wavs/ASF001-AS-ST277U40.wav|গুৱাহাটী উচ্চ ন্যায়ালয়ৰ জ্যেষ্ঠ অধিবক্তা শৈলেন মেধিৰ
wavs/ASF001-AS-ST277U41.wav|দিল্লীতো ধৰ্ণা প্ৰদৰ্শন কৰি প্ৰতিবাদ কৰাৰ সময়তে
wavs/ASF001-AS-ST277U42.wav|সবিতা গোস্ৱামীৰ আত্মজীৱনীমূলক গ্ৰন্থ
wavs/ASF001-AS-ST277U43.wav|মন গংগাৰ তীৰতৰ মাৰাঠী অনুবাদ গ্ৰন্থই কঢ়িয়াই আনিছে
wavs/ASF001-AS-ST277U44.wav|এই গ্ৰন্থখন ত্ৰিবেণী গোস্বামী মাথুৰে ইংৰাজীলৈকো অনুবাদ কৰিছে
wavs/ASF001-AS-ST277U45.wav|কালি দুটা মন্দিৰসহ পকীঘৰ উচ্ছেদ কৰা বুলি
wavs/ASF001-AS-ST277U46.wav|ধুবুৰী জিলাৰ হাটশিঙিমাৰীত আয়োজিত সভাত
wavs/ASF001-AS-ST277U47.wav|বঁটা আগবঢ়ালে সমাজসেৱক ৰুকনুৰ জামানে
wavs/ASF001-AS-ST277U48.wav|জিলাখনৰ সাংবাদিক ক্ৰমে জয়দ্বীপ বৰুৱা ছাবেকুন নেহাৰ
wavs/ASF001-AS-ST277U49.wav|মনোৱাৰ হুছেইন আহমেদ মহিবুল মণ্ডল
wavs/ASF001-AS-ST277U50.wav|ধুবুৰী জিলাৰ তামাৰহাটত
wavs/ASF001-AS-ST277U51.wav|ইটোও আহিছে সিটোও আহিয়েই আছে
wavs/ASF001-AS-ST277U52.wav|হঠাতে যেনিবা শগুনে থপিওৱা দি
wavs/ASF001-AS-ST278U1.wav|কনমানিটো কোলালৈ তুলি নিলে
wavs/ASF001-AS-ST278U2.wav|পতিয়ে বনোৱা খাবলৈ পায় তেৱেঁই সৌভাগ্যৱতী
wavs/ASF001-AS-ST278U3.wav|সঁচাই কলনীত ভাগ্যৱান ভাগ্যৱতী কমেই আছে
wavs/ASF001-AS-ST278U4.wav|বিয়া বাৰুত সকলোৱে আহি সৌভাগ্যৱতী ভৱঃ বুলি
wavs/ASF001-AS-ST278U5.wav|ভুৰি ভুৰি আৰ্শীবাদ দিলেনো এনেকুৱা নহৈ পাৰেনে
wavs/ASF001-AS-ST278U6.wav|যেন বিজুলী খেলি গৈছে তেওঁৰ দুচকুত
wavs/ASF001-AS-ST278U7.wav|ৰাছিয়ান শৈলীত আমাৰ দেশৰে
wavs/ASF001-AS-ST278U8.wav|ঠেটুৱৈ ধৰা ঠাণ্ডাতো খালে গা গৰম উঠে
wavs/ASF001-AS-ST278U9.wav|দেশত য়ৌ য়ৌ সিঙ নামৰ এটা গায়কে
wavs/ASF001-AS-ST278U10.wav|কু অভ্যাসটো গঢ়ি উঠা বুলিও
wavs/ASF001-AS-ST278U11.wav|তেওঁৰ টোকাবহীসমূহো প্ৰকাশ কৰি উলিয়াইছে
wavs/ASF001-AS-ST278U12.wav|আকৃতিত সৰু হলেও কিছুমান শক্তিপুঞ্জসদৃশ প্ৰবন্ধ
wavs/ASF001-AS-ST278U13.wav|ৰবাৰ্ট কানিগেলক বিশেষভাৱে সম্বৰ্ধনা জনোৱা হয়
wavs/ASF001-AS-ST278U14.wav|তেওঁলোকৰ বুদ্ধিমত্তা কলাসন্মত মনোভঙ্গী
wavs/ASF001-AS-ST278U15.wav|বন্ধু বৰ্গ চিনাকীৰ এক বৃহৎ সংখ্যক
wavs/ASF001-AS-ST278U16.wav|অগ্ৰণী বৰঙণি আগবঢ়োৱা ব্যক্তিবিশেষক
wavs/ASF001-AS-ST278U17.wav|অসমীয়া ছবিজগতলৈ যৌৱনে আমনি কৰে
wavs/ASF001-AS-ST278U18.wav|ছবিৰে সুদিন আনিবলৈ সক্ষম হোৱা
wavs/ASF001-AS-ST278U19.wav|ছবিখনৰ কাৰিকৰী নিৰ্দেশক দেবাংকৰ বৰগোহাঞি
wavs/ASF001-AS-ST278U20.wav|আৰু কেমেৰাৰ দ্বায়িত্ব হাইদৰাবাদৰ শ্বেইখ হজৰত
wavs/ASF001-AS-ST278U21.wav|সীমান্তত কাঁইটীয়া তাঁৰৰ বেৰা নিৰ্মাণৰ বাবে
wavs/ASF001-AS-ST278U22.wav|সমাজহিতৈষী খনীন্দ্ৰ দাসৰ জন্মদিন
wavs/ASF001-AS-ST278U23.wav|সমুদ্ৰগুপ্ত কাশ্যপ আৰু প্ৰকাশ মহন্তই
wavs/ASF001-AS-ST278U24.wav|তিৰস্কৃত সাংবাদিক তনুপ্ৰাণ ভূঞা
wavs/ASF001-AS-ST278U25.wav|ক্ৰিকেট খেলৰ মহাৰাজা সুনীল গাভাস্কাৰে
wavs/ASF001-AS-ST278U26.wav|মূৰব্বীৰ দ্বায়িত্ব লোৱাতেই গাভাস্কাৰৰো
wavs/ASF001-AS-ST278U27.wav|সমাজে হাঁহি ঠাট্টা মস্কৰা কৰি
wavs/ASF001-AS-ST278U28.wav|নাগৰিক সকলৈকো অভিনন্দনৰ ফুলজাৰি
wavs/ASF001-AS-ST278U29.wav|কিন্তু ভাল দিন বোলাজনৰ টিকনিহে
wavs/ASF001-AS-ST278U30.wav|জিৰাফৰ পিঠিত উঠিও ভাল দিন কত পাইছেহি বুলি
wavs/ASF001-AS-ST278U31.wav|নতুন ছবি মুকলি কৰিলে অজয় দেৱগণ আৰু ৰোহিত ছেট্টীয়ে
wavs/ASF001-AS-ST278U32.wav|স্বামীচাহাবে বাৰে বাৰে আমনি দি
wavs/ASF001-AS-ST278U33.wav|গিৰিৰাজ সিঙ নামৰ সাংসদজনৰ
wavs/ASF001-AS-ST278U34.wav|দুখীয়া দৰিদ্ৰৰ নামত অহা টকাবোৰে এচাম মন্ত্ৰী
wavs/ASF001-AS-ST278U35.wav|আমোলাক ধণী কৰাৰ বিপৰীতে
wavs/ASF001-AS-ST278U36.wav|সেয়ে প্ৰধানমন্ত্ৰীয়ে বিগত পষেকত কৰা ঘোষণাত
wavs/ASF001-AS-ST278U37.wav|ক্ৰীড়াৰ বিকাশৰ বাবে নেপাল ভূটান আদি অংশ গ্ৰহণেৰে
wavs/ASF001-AS-ST278U38.wav|পৰিয়াল কল্যাণ শিশু মহিলা কল্যাণত যাতে
wavs/ASF001-AS-ST278U39.wav|বিত্তমন্ত্ৰীজন ৰাজ্য সভাত বৰ্তমান শাসনাধিষ্ঠ
wavs/ASF001-AS-ST278U40.wav|চৰকাৰে ঋণদায়গ্ৰস্ত উদ্ধাৰৰ বাবে হাতত লব প্ৰচেষ্টা
wavs/ASF001-AS-ST278U41.wav|জোতাৰ ক্ষেত্ৰতো আৱকাৰী শুল্ক কম কৰাৰ প্ৰস্তাৱ
wavs/ASF001-AS-ST278U42.wav|অৰবিন্দ কেজৰীৱালে মূল্যবৃ্দ্ধি ৰোধৰ বাবে
wavs/ASF001-AS-ST278U43.wav|বাতৰি কাকত আৰু আলোচনীবোৰৰ সম্পাদকলৈ চিঠিশিতানত
wavs/ASF001-AS-ST278U44.wav|কেইবাখনো অর্ধ সাপ্তাহিক বাতৰি কাকত প্রকাশিত হয়
wavs/ASF001-AS-ST278U45.wav|পত্ৰলেখকে অতি গুৰুত্বপূৰ্ণ বিষয় এটাৰ অৱতাৰণা কৰিছে
wavs/ASF001-AS-ST278U46.wav|চিন্তা চেতনাক প্ৰেৰণা দিয়াৰ লগতে
wavs/ASF001-AS-ST278U47.wav|দ্বি বাৰ্ষিক ৰসেশ্বৰ শইকীয়া বৰবায়ন বঁটা
wavs/ASF001-AS-ST278U48.wav|অৱশেষত অট্টালিকাতো প্ৰশাসনৰ
wavs/ASF001-AS-ST278U49.wav|এতিয়া মহুৱাজানৰ পাৰতো
wavs/ASF001-AS-ST278U50.wav|আজি শুভ মহুৰত সম্পন্ন হব অনুসন্ধানমূক কথাছবিৰ
wavs/ASF001-AS-ST278U51.wav|নবাগত সংগীত পৰিচালক নীপলে
wavs/ASF001-AS-ST278U52.wav|আৰু চাকৰিৰ প্ৰস্তাৱ আগবঢ়াইছে আজাদ মুপেনে
wavs/ASF001-AS-ST279U1.wav|প্ৰাৰম্ভিক পৰীক্ষাত অনুত্তীৰ্ণ হোৱা বুলি ঘোষিত
wavs/ASF001-AS-ST279U2.wav|প্ৰাৰ্থীজনক মূল পৰীক্ষাত অৱতীৰ্ণ হোৱাৰ সুযোগ দিবলৈ
wavs/ASF001-AS-ST279U3.wav|শিক্ষানুষ্ঠানখনে বিশেষ ব্যৱস্থা গ্ৰহণ কৰিছে
wavs/ASF001-AS-ST279U4.wav|বাজেট অধিবেশনলৈ সাজু হৈছে মোডী চৰকাৰ
wavs/ASF001-AS-ST279U5.wav|গুৱাহাটীত কলিকতাৰ পৰা চীনলৈ সৰবৰাহৰ লক্ষ্যৰে
wavs/ASF001-AS-ST279U6.wav|জব্দ হোৱা এই কাঠখিনিৰ মূ্ল্য প্ৰায় তিনিকোটি টকা হব
wavs/ASF001-AS-ST279U7.wav|তীৰ্থয়াত্ৰী সকলৰ খোৱা থকা তথা পৰিবহনৰো ব্যৱস্থা
wavs/ASF001-AS-ST279U8.wav|ভেৰগাঁও চাহবাগিচাৰ শ্ৰমিক সাংস্কৃতিক মন্ত্ৰালয়ে আয়োজন কৰিছিল
wavs/ASF001-AS-ST279U9.wav|ঝুমুই নৃত্যৰ সাত দিনীয়া এখন কৰ্মশালাৰ
wavs/ASF001-AS-ST279U10.wav|দেশত বহু প্ৰতীক্ষিত সেৱা শুভাৰম্ভ কৰিব বুলি ঘোষণা কৰিলে
wavs/ASF001-AS-ST279U11.wav|চল্লিশতম বৰ্ষপুতিতে অধ্যক্ষ মুকেশ আম্বানীৰ পত্নীকো
wavs/ASF001-AS-ST279U12.wav|অহা জুলাইত যোৰহাটৰ ৰজাবাৰীস্থ
wavs/ASF001-AS-ST279U13.wav|গৃহ মন্ত্ৰালে বাধ্য কৰোৱা বুলি বিতৰ্ক চলি থকাৰ মাজতে
wavs/ASF001-AS-ST279U14.wav|এইবাৰ এই সমীক্ষাই ঘৰুৱা পৰ্যটন ব্যয়কো সামৰি লব
wavs/ASF001-AS-ST279U15.wav|চুইজাৰলেণ্ডৰ ঘোষণা মতে শেহতীয়াকৈ চুইছ বেংকত থকা
wavs/ASF001-AS-ST279U16.wav|এই জোৱাৰ উঠিছে বুলিও কলাবেপাৰী মত প্ৰকাশ কৰিছে
wavs/ASF001-AS-ST279U17.wav|প্ৰচণ্ড গৰমত পাঁচ কিলমিটাৰ দৌৰৰ প্ৰতিযোগিতাৰে
wavs/ASF001-AS-ST279U18.wav|মুম্বাইত পাঁচ জনকৈ যুৱকৰ মৃত্যু ঘটিছে
wavs/ASF001-AS-ST279U19.wav|ৰাজবাবা সেনাই দাবী তুলিছে
wavs/ASF001-AS-ST279U20.wav|ডিফুত উগ্ৰপন্থী গোটৰ সেনাধক্ষ্যৰ গাঁৱৰ ঘৰত
wavs/ASF001-AS-ST279U21.wav|আৰক্ষীৰ অভিযানত গাঁতত ওলাল চেগুন কাঠৰ কুণ্ডা
wavs/ASF001-AS-ST279U22.wav|নিজৰ ঘৰৰ চৌহদৰ গাঁতত অস্ত্ৰ পুতি মুৰ্খয়ো নাৰাখে বুলি
wavs/ASF001-AS-ST279U23.wav|প্ৰেমিকাৰ ঘৰৰ বাৰীত জমা ধনৰ ধনগুলৈ ওলালেও
wavs/ASF001-AS-ST279U24.wav|অসমীয়াৰ পত্নী হত্যা বেংগেলুৰুত হোৱাৰ সূত্ৰেই
wavs/ASF001-AS-ST279U25.wav|প্ৰৱাসতো সংঘটিত কৰি থলুৱা গাঁৱে ভূঞেঁ
wavs/ASF001-AS-ST279U26.wav|ইংগিত দিলে গৃহমন্ত্ৰীয়ে পিছে ইংগিতেৰে কাম নচলিব
wavs/ASF001-AS-ST279U27.wav|মহিলাৰ প্ৰতি ইংগিত অপৰাধহে বুলি কৈ
wavs/ASF001-AS-ST279U28.wav|যাব বুলি প্ৰকাশ কৰিলে প্ৰকাশ জাৱৰেকাৰে
wavs/ASF001-AS-ST279U29.wav|পিছে জয়া আম্মাই এতিয়াৰ পৰা সকলো গৃহ বিভাগৰ
wavs/ASF001-AS-ST279U30.wav|ৰাষ্ট্ৰীয় দুৰ্যোগ প্ৰশমন প্ৰাধিকৰণৰ উপ সভাপতিয়েও
wavs/ASF001-AS-ST279U31.wav|গৃহ মন্ত্ৰীৰ ইছাৰা বুজি পদত্যাগ কৰাৰ বাতৰি আহিছে
wavs/ASF001-AS-ST279U32.wav|তাকে লৈ জনপথত অলৌ গুটি তলৌ গুটি পদ্ধতি অৱলম্বন কৰি
wavs/ASF001-AS-ST279U33.wav|লগতে বকো উন্নয়ন খণ্ডই প্ৰমাণ পত্ৰ লাভ কৰাৰ সুখবৰ দিয়াৰ লগতে
wavs/ASF001-AS-ST279U34.wav|যোৱা শনিবাৰে কৰ্তব্যৰত অৱস্থাত গাড়ীৰে খুন্দিয়াই
wavs/ASF001-AS-ST279U35.wav|উচ্চতম ন্যায়ালয়ে তামিলনাডুৰ মুখ্যমন্ত্ৰীগৰাকীৰ বিৰুদ্ধে
wavs/ASF001-AS-ST279U36.wav|দিল্লীক কেৰাচিন মুক্ত নগৰ গঢ়াৰ আঁচনিখন সফলতা
wavs/ASF001-AS-ST279U37.wav|দিল্লী এৰি নাযাবলৈ নিৰ্দেশ দিয়াৰো বাতৰি প্ৰকাশিত হৈছে
wavs/ASF001-AS-ST279U38.wav|অসমত বয়বস্তুৰ পাইকাৰী আৰু খুচুৰা বিক্ৰীৰ দৰৰ মাজত
wavs/ASF001-AS-ST279U39.wav|অধিক মুনাফাৰ জৰিয়তেই বেপাৰী তথা বণিয়াৰ
wavs/ASF001-AS-ST279U40.wav|খেলুৱৈক আগৰণুৱা কৰি দিবলৈ ফুটবলটোৰ
wavs/ASF001-AS-ST279U41.wav|লেং মাৰি ঠেং ভাঙে একো ঠিকনা নাই বুলি
wavs/ASF001-AS-ST279U42.wav|নতুন চৰকাৰত পাত্ৰ মন্ত্ৰী হৈ সবাকে আনন্দিত কৰা
wavs/ASF001-AS-ST279U43.wav|জাতিলাও ৰঙালাও পিয়াঁজ আলু ডালি আদি
wavs/ASF001-AS-ST279U44.wav|এদিনৰ খোৰাকী দি আদৰণি জনাবলৈ আয়োজন কৰিছিল
wavs/ASF001-AS-ST279U45.wav|থলুৱা সম্পদৰ ওপৰত কেন্দ্ৰৰ ইও এক ঔপনিবেশিক পদক্ষেপ বুলি
wavs/ASF001-AS-ST279U46.wav|বিবৃত্তিৰে প্ৰত্যুত্তৰ দিবলৈকো আহ্বান জনাইছে
wavs/ASF001-AS-ST279U47.wav|দেশত বলাৎকাৰৰ দৰে ঘটনাৰো ন্যায় পোৱা নাই নিৰ্যাতিতাই
wavs/ASF001-AS-ST279U48.wav|তাৰে গোচৰেই গেঁঠেলা মৰাৰ বাতৰিত
wavs/ASF001-AS-ST279U49.wav|নিজা নিজা বাটপথ সকলোৱেই মেৰামতি কৰি ললে
wavs/ASF001-AS-ST280U1.wav|জিলাখনৰ সীমাতে লাগি থকা কাজিৰঙাত খৰ্গৰ ব্যৱসায়
wavs/ASF001-AS-ST280U2.wav|এনে সৰু চিকা মাৰি হাত গোন্ধাবলৈ অহাটো
wavs/ASF001-AS-ST280U3.wav|সংগীত হলেও লঘু বিধহে ৰাইজে গ্ৰহণ কৰিব পাৰিছে
wavs/ASF001-AS-ST280U4.wav|মানুহে গজল শুনিয়েই মনৰ দুখ
wavs/ASF001-AS-ST280U5.wav|পাতলোৱাৰ বাদে কি উপায় আছে বুলি প্ৰশ্ন উঠিছে
wavs/ASF001-AS-ST280U6.wav|ব্যাপক দুৰ্নীতিৰ গ্ৰাসত নলবাৰীৰ মীন বিভাগৰ পৰা
wavs/ASF001-AS-ST280U7.wav|পিছে সঠিক লুণ্ঠনেৰে প্ৰতিভাবান বিষয়াইহে
wavs/ASF001-AS-ST280U8.wav|তাত নিযুক্তি লাভ কৰিব বিভাগীয় কেৰেণীৰ সূত্ৰত প্ৰকাশ পাইছে
wavs/ASF001-AS-ST280U9.wav|পঞ্চায়তৰ সচিবৰ ঘৰত শোভাবৰ্ধন কৰাৰ দৰে
wavs/ASF001-AS-ST280U10.wav|ক্ষুদ্ৰ খবৰত পৃষ্ঠা নষ্ট কৰাৰ বাবে
wavs/ASF001-AS-ST280U11.wav|আচলতে প্ৰধান মন্ত্ৰীৰ পৰা ভালদিন অহাৰ
wavs/ASF001-AS-ST280U12.wav|সচিবে টিভি ঘৰতে বহোৱাই লৈছে
wavs/ASF001-AS-ST280U13.wav|লগতে চোৰে নিনিয়াকৈ টিভিক সুৰক্ষিত থকাৰ নিশ্চিতি প্ৰদান কৰিছে
wavs/ASF001-AS-ST280U14.wav|কফিত কুকুৰাৰ মাছৰ চাহ ফল মূল আৰু
wavs/ASF001-AS-ST280U15.wav|তাৰ বিপৰীতে ঘেঁহু মাকৈ আৰু কণী যৱ
wavs/ASF001-AS-ST280U16.wav|আনহাতে অখাদ্য সামগ্ৰীৰ ভিতৰত ছয়াবিনৰ বীজত
wavs/ASF001-AS-ST280U17.wav|বিভাগটোৰ তথ্য অনুসৰি চাহপাত কেঁচা চাহপাত গুড়ি মিঠাই
wavs/ASF001-AS-ST280U18.wav|চামৰা কাগজ প্লাষ্টিকৰ সামগ্ৰী ধাতুজাত সামগ্ৰী মেচিনৰ সামগ্ৰী
wavs/ASF001-AS-ST280U19.wav|যুদ্ধ সদৃশ পৰিৱেশৰ বাবেও খাৰুৱা তেলৰ দাম
wavs/ASF001-AS-ST280U20.wav|বৃদ্ধি হোৱাৰ সম্ভাৱনাৰ দিশেও কেন্দ্ৰীয় চৰকাৰ
wavs/ASF001-AS-ST280U21.wav|ৰিজাৰ্ভ বেংকে সতৰ্ক দৃষ্টি ৰাখিছে বুলি প্ৰকাশ কৰিছে
wavs/ASF001-AS-ST280U22.wav|ইফালে আন্তঃৰাষ্ট্ৰীয় বজাৰত খাৰুৱা তেলৰ দামে
wavs/ASF001-AS-ST280U23.wav|প্ৰতি বেৰেলৰ সীমা চেৰাই যোৱাৰ চিন্তনীয় খবৰো প্ৰকাশ পাইছে
wavs/ASF001-AS-ST280U24.wav|পিছে মন্ত্ৰীত্ব লোৱাৰ পাছতে নতুন পেট্ৰলিয়াম মন্ত্ৰীৰ নেতৃত্বত
wavs/ASF001-AS-ST280U25.wav|ৰেলৰ মালবস্তু পৰিবহনৰ ভাড়া বৃদ্ধি কৰাৰ
wavs/ASF001-AS-ST280U26.wav|বজাৰত মূল্যবৃদ্ধিলৈ অৰিহণা নোযোগাব নে
wavs/ASF001-AS-ST280U27.wav|কৃষিমন্ত্ৰী শাৰদ পাৱাৰৰো কাষ চপাৰ
wavs/ASF001-AS-ST280U28.wav|প্ৰত্যক্ষভাৱে জড়িত পাৱাৰ চাহাব শাসনত থাকক বা নাথাকক
wavs/ASF001-AS-ST280U29.wav|এই বৈঠকৰ সিদ্ধান্ত মৰ্মে আলুৰ আৰু পিয়াঁজৰো
wavs/ASF001-AS-ST280U30.wav|পিয়াঁজৰ নুন্যতম ৰপ্তানিৰ দৰ প্ৰতি টনত ধাৰ্য কৰিছে
wavs/ASF001-AS-ST280U31.wav|কিছু ফল আৰু শাক পাতকো কৃষি উৎপাদন ক্ৰয় বিক্ৰয়ৰ জৰিয়তে
wavs/ASF001-AS-ST280U32.wav|বেচা কিনাৰ তালিকাৰ পৰা আঁতৰাই মুক্ত ৰূপত
wavs/ASF001-AS-ST280U33.wav|দিল্লীৰ উপৰাজ্যপালক বজাৰৰ পৰা আলু পিয়াঁজ কিনি
wavs/ASF001-AS-ST280U34.wav|খুচুৰা বিক্ৰী কেন্দ্ৰৰ যোগেদি বিক্ৰীৰে
wavs/ASF001-AS-ST280U35.wav|এতিয়ৰ পৰাও শীতলীকৰণৰ ব্যৱস্থা থকা গুদামত
wavs/ASF001-AS-ST280U36.wav|খাদ্য বস্তু জমা কৰি অধিক মুনাফা আদায় কৰিবলৈ
wavs/ASF001-AS-ST280U37.wav|বিজয় ধ্বজ উৰুওৱা আৰু বণিক গোষ্ঠীৰ
wavs/ASF001-AS-ST280U38.wav|বুকুৰ কুটুম বুলি পৰিচিত শাসক দলটোৱে বণিক গোষ্ঠীৰো
wavs/ASF001-AS-ST280U39.wav|আশা আকাংক্ষাক নিশ্চয়কৈ পূৰণ নকৰাকৈ থাকিব নোৱাৰে
wavs/ASF001-AS-ST280U40.wav|নতুন চৰকাৰখনে বণিকৰ মুনাফাৰ অংশ হ্ৰাস কৰি
wavs/ASF001-AS-ST280U41.wav|টকাৰ মূল্যমান বৃদ্ধি পোৱাৰ সন্তোষজনক বতৰাও
wavs/ASF001-AS-ST280U42.wav|পুনৰ এক ডলাৰৰ দাম ষাঠি টকাৰ সীমাৰ উৰ্ধলৈ
wavs/ASF001-AS-ST280U43.wav|মানৱ সম্পদ গঢ়াত শিক্ষক সকলৰ অৰিহণাক স্বীকৃতি দিবলৈ
wavs/ASF001-AS-ST280U44.wav|বেংকটোৰ অধ্যক্ষা অৰুন্ধতী ভট্টাচাৰ্যই ঘোষণা কৰিছে
wavs/ASF001-AS-ST280U45.wav|ভাৰতীয় মহিলাৰ সাৰ্বিক উন্নয়নৰ লক্ষ্যৰে স্থাপিত
wavs/ASF001-AS-ST280U46.wav|চলিত বিত্তীয় বৰ্ষৰ চাৰিমাহ পোন্ধৰ দিনত
wavs/ASF001-AS-ST280U47.wav|পৰিচালন সঞ্চালক উষা অনন্ত সুব্ৰমনিয়মে প্ৰকাশ কৰিছে
wavs/ASF001-AS-ST280U48.wav|সুলেখিকা মনালিছা শইকীয়াৰ সম্পাদনাত প্ৰকাশ পাবলগীয়া
wavs/ASF001-AS-ST280U49.wav|গুমৰাগ নামৰ আলোচনীখন আজি উন্মোচিত হব
wavs/ASF001-AS-ST280U50.wav|শিল্প সাংস্কৃতিক অনুষ্ঠান বাই ছয়মাইলৰ
wavs/ASF001-AS-ST281U1.wav|বৰাক উপত্যাকাৰ বাঙালী আৰু হিন্দী মাধ্যমৰ প্ৰাথমিক
wavs/ASF001-AS-ST281U2.wav|বিসম্বাদ এৰি পুনৰ কংগ্ৰেছক ক্ষমতালৈ অনাৰ দায়িত্ব
wavs/ASF001-AS-ST281U3.wav|তৰুণ গগৈৰ নেতৃত্বত মন্ত্ৰী হব নোখোজা সকলোকে
wavs/ASF001-AS-ST281U4.wav|ভাৰত আৰু ভূটাৱে যুটীয়াভাৱে স্থাপন কৰিব লগা
wavs/ASF001-AS-ST281U5.wav|খোলংশ্বু জলবিদ্যুৎ প্ৰকল্পৰ কালি ভূটানৰ সংসদত
wavs/ASF001-AS-ST281U6.wav|প্ৰলয় সন্দৰ্ভত অসমৰ জাতীয় সংগঠন সমূহে
wavs/ASF001-AS-ST281U7.wav|অধ্যক্ষ আৰু একাংশ শিক্ষক গোটৰ মাজৰ শীতল যুদ্ধক
wavs/ASF001-AS-ST281U8.wav|তৰ্কা তৰ্কিৰে শৈক্ষিক পৰিৱেশ বিনষ্ট কৰাৰ
wavs/ASF001-AS-ST281U9.wav|লগতে বিতৰ্কৰ মাজলৈ অহা অধ্যক্ষ ঘনশ্যাম নাথকো
wavs/ASF001-AS-ST281U10.wav|ৰঙিয়াত ইটাভাতী আৰু শিল ক্ৰাচাৰৰ ভয়াবহ প্ৰদূষণৰ সংবাদ শিৰোনামা
wavs/ASF001-AS-ST281U11.wav|প্ৰদূষণ নিয়ন্ত্ৰণ মোটা ৰকম কৰাৰ সুবিধা থকা
wavs/ASF001-AS-ST281U12.wav|ধুবুৰীৰ চৰ অঞ্চলত স্বাস্থ্য সেৱাৰ নামত প্ৰসহনৰ বাতৰি প্ৰথমে নাৱেৰে
